anchor_id,proposed_id,title,role,rationale_ko,source,line_start,line_end,excerpt,linked_item_ids,prior_proof_statuses,proof_support,novelty_assessment
role-44851e48052e6042,,PR257Orbit.mm_ident_right,internal_auxiliary,"상위 증명에서 사용하는 행렬·벡터 대수, 유한 최댓값, 형 변환·순열의 기초 보조정리다. 선언과 같은 파일의 사용 문맥을 읽어 역할을 확인했다.","{""content_id"": ""89e6f7e4158548c8392826fec06b389223f0ccb71c061b2b14c7f18dfeccfcb2:ad208a43"", ""git_blob"": ""b8b1b69317e8ddf95147be4cecaa155d6f445943"", ""id"": ""bcf2df35e10e4f5be6d0aa0ffc5379a1"", ""observed_commit"": ""81ab84fc4286fca016243405563be30d3ce4b6c4"", ""path"": ""docs/generated/pr257_lowell_morphology/axes/lean/PR257OrbitAxis.lean"", ""source_id"": ""htt_base""}",136,138,"theorem mm_ident_right (A : Mat3) : mm A ident = A := by
  apply Mat3.extensionality <;> grind [mm, ident]
","[""7ac63a2f4b99d0890cbc744f663ffd16""]","{""existing_proof_support_confirmed"": 1}",existing_support_at_exact_declaration,NOT_EVALUATED
role-97aefe50e47b3241,,PR257Orbit.mv_assoc,internal_auxiliary,"상위 증명에서 사용하는 행렬·벡터 대수, 유한 최댓값, 형 변환·순열의 기초 보조정리다. 선언과 같은 파일의 사용 문맥을 읽어 역할을 확인했다.","{""content_id"": ""89e6f7e4158548c8392826fec06b389223f0ccb71c061b2b14c7f18dfeccfcb2:ad208a43"", ""git_blob"": ""b8b1b69317e8ddf95147be4cecaa155d6f445943"", ""id"": ""bcf2df35e10e4f5be6d0aa0ffc5379a1"", ""observed_commit"": ""81ab84fc4286fca016243405563be30d3ce4b6c4"", ""path"": ""docs/generated/pr257_lowell_morphology/axes/lean/PR257OrbitAxis.lean"", ""source_id"": ""htt_base""}",139,142,"theorem mv_assoc (A B : Mat3) (u : Vec3) :
    mv (mm A B) u = mv A (mv B u) := by
  apply Vec3.extensionality <;> grind [mv, mm]
","[""129989e2c353543b081479fd9b03fc38""]","{""existing_proof_support_confirmed"": 1}",existing_support_at_exact_declaration,NOT_EVALUATED
role-e9cfd2b980b95555,,PR257Orbit.mv_ident,internal_auxiliary,"상위 증명에서 사용하는 행렬·벡터 대수, 유한 최댓값, 형 변환·순열의 기초 보조정리다. 선언과 같은 파일의 사용 문맥을 읽어 역할을 확인했다.","{""content_id"": ""89e6f7e4158548c8392826fec06b389223f0ccb71c061b2b14c7f18dfeccfcb2:ad208a43"", ""git_blob"": ""b8b1b69317e8ddf95147be4cecaa155d6f445943"", ""id"": ""bcf2df35e10e4f5be6d0aa0ffc5379a1"", ""observed_commit"": ""81ab84fc4286fca016243405563be30d3ce4b6c4"", ""path"": ""docs/generated/pr257_lowell_morphology/axes/lean/PR257OrbitAxis.lean"", ""source_id"": ""htt_base""}",143,145,"theorem mv_ident (u : Vec3) : mv ident u = u := by
  apply Vec3.extensionality <;> grind [mv, ident]
","[""a221ac75cb41bf19cad4e6f3336d5c3c""]","{""existing_proof_support_confirmed"": 1}",existing_support_at_exact_declaration,NOT_EVALUATED
role-ea87ca7d0eba3f97,,PR257Orbit.trace_cyclic,internal_auxiliary,"상위 증명에서 사용하는 행렬·벡터 대수, 유한 최댓값, 형 변환·순열의 기초 보조정리다. 선언과 같은 파일의 사용 문맥을 읽어 역할을 확인했다.","{""content_id"": ""89e6f7e4158548c8392826fec06b389223f0ccb71c061b2b14c7f18dfeccfcb2:ad208a43"", ""git_blob"": ""b8b1b69317e8ddf95147be4cecaa155d6f445943"", ""id"": ""bcf2df35e10e4f5be6d0aa0ffc5379a1"", ""observed_commit"": ""81ab84fc4286fca016243405563be30d3ce4b6c4"", ""path"": ""docs/generated/pr257_lowell_morphology/axes/lean/PR257OrbitAxis.lean"", ""source_id"": ""htt_base""}",146,149,"theorem trace_cyclic (A B : Mat3) :
    trace (mm A B) = trace (mm B A) := by
  grind [trace, mm]
","[""de8903950da8e522e0d03654716082f4""]","{""existing_proof_support_confirmed"": 1}",existing_support_at_exact_declaration,NOT_EVALUATED
role-2df1a4ea65bf8340,,PR257Orbit.det_mul,internal_auxiliary,"상위 증명에서 사용하는 행렬·벡터 대수, 유한 최댓값, 형 변환·순열의 기초 보조정리다. 선언과 같은 파일의 사용 문맥을 읽어 역할을 확인했다.","{""content_id"": ""89e6f7e4158548c8392826fec06b389223f0ccb71c061b2b14c7f18dfeccfcb2:ad208a43"", ""git_blob"": ""b8b1b69317e8ddf95147be4cecaa155d6f445943"", ""id"": ""bcf2df35e10e4f5be6d0aa0ffc5379a1"", ""observed_commit"": ""81ab84fc4286fca016243405563be30d3ce4b6c4"", ""path"": ""docs/generated/pr257_lowell_morphology/axes/lean/PR257OrbitAxis.lean"", ""source_id"": ""htt_base""}",150,153,"theorem det_mul (A B : Mat3) :
    det (mm A B) = det A * det B := by
  grind [det, mm]
","[""ca8430b9d84c8d40d2860bd14d56be7c""]","{""existing_proof_support_confirmed"": 1}",existing_support_at_exact_declaration,NOT_EVALUATED
role-fa00af408959bc89,,PR257Orbit.dot_vscale_left,internal_auxiliary,"상위 증명에서 사용하는 행렬·벡터 대수, 유한 최댓값, 형 변환·순열의 기초 보조정리다. 선언과 같은 파일의 사용 문맥을 읽어 역할을 확인했다.","{""content_id"": ""89e6f7e4158548c8392826fec06b389223f0ccb71c061b2b14c7f18dfeccfcb2:ad208a43"", ""git_blob"": ""b8b1b69317e8ddf95147be4cecaa155d6f445943"", ""id"": ""bcf2df35e10e4f5be6d0aa0ffc5379a1"", ""observed_commit"": ""81ab84fc4286fca016243405563be30d3ce4b6c4"", ""path"": ""docs/generated/pr257_lowell_morphology/axes/lean/PR257OrbitAxis.lean"", ""source_id"": ""htt_base""}",270,273,"theorem dot_vscale_left (a : Rat) (u v : Vec3) :
    dot (vscale a u) v = a * dot u v := by
  grind [dot, vscale]
","[""159964a6de5b7e45c2317b11041a906e""]","{""existing_proof_support_confirmed"": 1}",existing_support_at_exact_declaration,NOT_EVALUATED
role-d2fb4698a55ba94d,,PR257Orbit.mv_vscale,internal_auxiliary,"상위 증명에서 사용하는 행렬·벡터 대수, 유한 최댓값, 형 변환·순열의 기초 보조정리다. 선언과 같은 파일의 사용 문맥을 읽어 역할을 확인했다.","{""content_id"": ""89e6f7e4158548c8392826fec06b389223f0ccb71c061b2b14c7f18dfeccfcb2:ad208a43"", ""git_blob"": ""b8b1b69317e8ddf95147be4cecaa155d6f445943"", ""id"": ""bcf2df35e10e4f5be6d0aa0ffc5379a1"", ""observed_commit"": ""81ab84fc4286fca016243405563be30d3ce4b6c4"", ""path"": ""docs/generated/pr257_lowell_morphology/axes/lean/PR257OrbitAxis.lean"", ""source_id"": ""htt_base""}",278,281,"theorem mv_vscale (A : Mat3) (a : Rat) (u : Vec3) :
    mv A (vscale a u) = vscale a (mv A u) := by
  apply Vec3.extensionality <;> grind [mv, vscale]
","[""ce10e280a681c61a7d5f7b5612ecca99""]","{""existing_proof_support_confirmed"": 1}",existing_support_at_exact_declaration,NOT_EVALUATED
role-195d6c9e3d713c70,,PR257Orbit.fixed_beta_sigma_beta,internal_auxiliary,명시된 고정 벡터·행렬·숫자 예제의 값이나 랭크를 확인하는 검증 보조정리다. 해당 예제의 계산을 일반 정리 후보 전체와 구별한다.,"{""content_id"": ""89e6f7e4158548c8392826fec06b389223f0ccb71c061b2b14c7f18dfeccfcb2:ad208a43"", ""git_blob"": ""b8b1b69317e8ddf95147be4cecaa155d6f445943"", ""id"": ""bcf2df35e10e4f5be6d0aa0ffc5379a1"", ""observed_commit"": ""81ab84fc4286fca016243405563be30d3ce4b6c4"", ""path"": ""docs/generated/pr257_lowell_morphology/axes/lean/PR257OrbitAxis.lean"", ""source_id"": ""htt_base""}",449,450,"theorem fixed_beta_sigma_beta :
    betaSigmaBeta fixedSigma fixedBeta = 0 := by native_decide","[""6c6a81643863c3b7f1603d8fdf43c85f""]","{""existing_proof_support_confirmed"": 1}",existing_support_at_exact_declaration,NOT_EVALUATED
role-c3c55960e0efa2af,,PR257Orbit.fixed_omega2,internal_auxiliary,명시된 고정 벡터·행렬·숫자 예제의 값이나 랭크를 확인하는 검증 보조정리다. 해당 예제의 계산을 일반 정리 후보 전체와 구별한다.,"{""content_id"": ""89e6f7e4158548c8392826fec06b389223f0ccb71c061b2b14c7f18dfeccfcb2:ad208a43"", ""git_blob"": ""b8b1b69317e8ddf95147be4cecaa155d6f445943"", ""id"": ""bcf2df35e10e4f5be6d0aa0ffc5379a1"", ""observed_commit"": ""81ab84fc4286fca016243405563be30d3ce4b6c4"", ""path"": ""docs/generated/pr257_lowell_morphology/axes/lean/PR257OrbitAxis.lean"", ""source_id"": ""htt_base""}",455,455,theorem fixed_omega2 : omega2 fixedOmega = 14 := by native_decide,"[""ac02c8637cbeee423950fe5c79d3429f""]","{""existing_proof_support_confirmed"": 1}",existing_support_at_exact_declaration,NOT_EVALUATED
role-f8fb136394fe52df,,PR257Orbit.fixed_omega_sigma_omega,internal_auxiliary,명시된 고정 벡터·행렬·숫자 예제의 값이나 랭크를 확인하는 검증 보조정리다. 해당 예제의 계산을 일반 정리 후보 전체와 구별한다.,"{""content_id"": ""89e6f7e4158548c8392826fec06b389223f0ccb71c061b2b14c7f18dfeccfcb2:ad208a43"", ""git_blob"": ""b8b1b69317e8ddf95147be4cecaa155d6f445943"", ""id"": ""bcf2df35e10e4f5be6d0aa0ffc5379a1"", ""observed_commit"": ""81ab84fc4286fca016243405563be30d3ce4b6c4"", ""path"": ""docs/generated/pr257_lowell_morphology/axes/lean/PR257OrbitAxis.lean"", ""source_id"": ""htt_base""}",456,457,"theorem fixed_omega_sigma_omega :
    omegaSigmaOmega fixedSigma fixedOmega = -18 := by native_decide","[""566c3245ed6b00899328066b276ba3e8""]","{""existing_proof_support_confirmed"": 1}",existing_support_at_exact_declaration,NOT_EVALUATED
role-f6a8f02aa7bdeec3,,PR257Orbit.fixed_omega_sigma2_omega,internal_auxiliary,명시된 고정 벡터·행렬·숫자 예제의 값이나 랭크를 확인하는 검증 보조정리다. 해당 예제의 계산을 일반 정리 후보 전체와 구별한다.,"{""content_id"": ""89e6f7e4158548c8392826fec06b389223f0ccb71c061b2b14c7f18dfeccfcb2:ad208a43"", ""git_blob"": ""b8b1b69317e8ddf95147be4cecaa155d6f445943"", ""id"": ""bcf2df35e10e4f5be6d0aa0ffc5379a1"", ""observed_commit"": ""81ab84fc4286fca016243405563be30d3ce4b6c4"", ""path"": ""docs/generated/pr257_lowell_morphology/axes/lean/PR257OrbitAxis.lean"", ""source_id"": ""htt_base""}",458,459,"theorem fixed_omega_sigma2_omega :
    omegaSigma2Omega fixedSigma fixedOmega = 98 := by native_decide","[""6c18e5e04a058e0a4bf0e0925052208a""]","{""existing_proof_support_confirmed"": 1}",existing_support_at_exact_declaration,NOT_EVALUATED
role-e689c5e2d31b8469,,PR257Orbit.fixed_beta_dot_omega,internal_auxiliary,명시된 고정 벡터·행렬·숫자 예제의 값이나 랭크를 확인하는 검증 보조정리다. 해당 예제의 계산을 일반 정리 후보 전체와 구별한다.,"{""content_id"": ""89e6f7e4158548c8392826fec06b389223f0ccb71c061b2b14c7f18dfeccfcb2:ad208a43"", ""git_blob"": ""b8b1b69317e8ddf95147be4cecaa155d6f445943"", ""id"": ""bcf2df35e10e4f5be6d0aa0ffc5379a1"", ""observed_commit"": ""81ab84fc4286fca016243405563be30d3ce4b6c4"", ""path"": ""docs/generated/pr257_lowell_morphology/axes/lean/PR257OrbitAxis.lean"", ""source_id"": ""htt_base""}",460,461,"theorem fixed_beta_dot_omega :
    betaDotOmega fixedBeta fixedOmega = 6 := by native_decide","[""dfae3b9b7e377375423d38c556c7dac7""]","{""existing_proof_support_confirmed"": 1}",existing_support_at_exact_declaration,NOT_EVALUATED
role-88ede3fc8a95d9cd,,PR257Orbit.fixed_beta_sigma_omega,internal_auxiliary,명시된 고정 벡터·행렬·숫자 예제의 값이나 랭크를 확인하는 검증 보조정리다. 해당 예제의 계산을 일반 정리 후보 전체와 구별한다.,"{""content_id"": ""89e6f7e4158548c8392826fec06b389223f0ccb71c061b2b14c7f18dfeccfcb2:ad208a43"", ""git_blob"": ""b8b1b69317e8ddf95147be4cecaa155d6f445943"", ""id"": ""bcf2df35e10e4f5be6d0aa0ffc5379a1"", ""observed_commit"": ""81ab84fc4286fca016243405563be30d3ce4b6c4"", ""path"": ""docs/generated/pr257_lowell_morphology/axes/lean/PR257OrbitAxis.lean"", ""source_id"": ""htt_base""}",462,463,"theorem fixed_beta_sigma_omega :
    betaSigmaOmega fixedSigma fixedBeta fixedOmega = -4 := by native_decide","[""095100c2d3ff001bb135bd9ea28578dd""]","{""existing_proof_support_confirmed"": 1}",existing_support_at_exact_declaration,NOT_EVALUATED
role-69d16f81e46588fd,,PR257Orbit.fixed_omega_sigma3_omega,internal_auxiliary,명시된 고정 벡터·행렬·숫자 예제의 값이나 랭크를 확인하는 검증 보조정리다. 해당 예제의 계산을 일반 정리 후보 전체와 구별한다.,"{""content_id"": ""89e6f7e4158548c8392826fec06b389223f0ccb71c061b2b14c7f18dfeccfcb2:ad208a43"", ""git_blob"": ""b8b1b69317e8ddf95147be4cecaa155d6f445943"", ""id"": ""bcf2df35e10e4f5be6d0aa0ffc5379a1"", ""observed_commit"": ""81ab84fc4286fca016243405563be30d3ce4b6c4"", ""path"": ""docs/generated/pr257_lowell_morphology/axes/lean/PR257OrbitAxis.lean"", ""source_id"": ""htt_base""}",476,477,"theorem fixed_omega_sigma3_omega :
    omegaSigma3Omega fixedSigma fixedOmega = -210 := by native_decide","[""1e92cc7499ef0415f6dd0ec027145372""]","{""existing_proof_support_confirmed"": 1}",existing_support_at_exact_declaration,NOT_EVALUATED
role-4f89926dafd5a4e5,,PR257Orbit.fixed_beta_krylov_gram,internal_auxiliary,명시된 고정 벡터·행렬·숫자 예제의 값이나 랭크를 확인하는 검증 보조정리다. 해당 예제의 계산을 일반 정리 후보 전체와 구별한다.,"{""content_id"": ""89e6f7e4158548c8392826fec06b389223f0ccb71c061b2b14c7f18dfeccfcb2:ad208a43"", ""git_blob"": ""b8b1b69317e8ddf95147be4cecaa155d6f445943"", ""id"": ""bcf2df35e10e4f5be6d0aa0ffc5379a1"", ""observed_commit"": ""81ab84fc4286fca016243405563be30d3ce4b6c4"", ""path"": ""docs/generated/pr257_lowell_morphology/axes/lean/PR257OrbitAxis.lean"", ""source_id"": ""htt_base""}",480,483,"theorem fixed_beta_krylov_gram :
    det (gramMatrix fixedBeta (mv fixedSigma fixedBeta)
      (mv fixedSigma (mv fixedSigma fixedBeta))) = 400 := by native_decide
","[""46356c54635a35fa034f6ffc99e9c023""]","{""existing_proof_support_confirmed"": 1}",existing_support_at_exact_declaration,NOT_EVALUATED
role-d0bc832cd16439b6,,PR257Orbit.generic_separation_not_promoted,internal_auxiliary,검증 상태·명제 묶음·유한 타입 개수를 표현하는 내부 논리 보조정리다. 선언 본문의 대상은 새로운 물리 정리의 전체 범위가 아니다.,"{""content_id"": ""89e6f7e4158548c8392826fec06b389223f0ccb71c061b2b14c7f18dfeccfcb2:ad208a43"", ""git_blob"": ""b8b1b69317e8ddf95147be4cecaa155d6f445943"", ""id"": ""bcf2df35e10e4f5be6d0aa0ffc5379a1"", ""observed_commit"": ""81ab84fc4286fca016243405563be30d3ce4b6c4"", ""path"": ""docs/generated/pr257_lowell_morphology/axes/lean/PR257OrbitAxis.lean"", ""source_id"": ""htt_base""}",524,526,"theorem generic_separation_not_promoted :
    genericOrbitSeparationStatus = .UNPROVEN := rfl
","[""7c94965800f0797eafe0446452c477d5""]","{""existing_proof_support_confirmed"": 1}",existing_support_at_exact_declaration,NOT_EVALUATED
role-1c4d97828f9f1f38,,PR190NormalVorticity.registeredLowerW2Positive,internal_auxiliary,명시된 고정 벡터·행렬·숫자 예제의 값이나 랭크를 확인하는 검증 보조정리다. 해당 예제의 계산을 일반 정리 후보 전체와 구별한다.,"{""content_id"": ""e9aecffac4f2a8012e14f0aa7cdaf28816e2bbb3a79d40b46bd268a8603314d2:ad208a43"", ""git_blob"": ""fc36c1aa8524316f0b6958d9e00d6d720ace8f33"", ""id"": ""9daa9e445bda2d365acf19abf6c5a189"", ""observed_commit"": ""bae6ac2df15c95ee1e71a3e49b859c0added192d"", ""path"": ""docs/research_program/strengthening/pr190_cas/axes/lean/PR190NormalVorticityAxis.lean"", ""source_id"": ""htt_base""}",41,43,"theorem registeredLowerW2Positive : 0 < registeredLowerW2 := by
  norm_num [registeredLowerW2]
","[""dafb7e1931399b7d4ec40da14a1d588f""]","{""existing_proof_support_confirmed"": 1}",existing_support_at_exact_declaration,NOT_EVALUATED
role-e1cdb3f8668b7482,,PR190NormalVorticity.registeredInteriorW2Positive,internal_auxiliary,명시된 고정 벡터·행렬·숫자 예제의 값이나 랭크를 확인하는 검증 보조정리다. 해당 예제의 계산을 일반 정리 후보 전체와 구별한다.,"{""content_id"": ""e9aecffac4f2a8012e14f0aa7cdaf28816e2bbb3a79d40b46bd268a8603314d2:ad208a43"", ""git_blob"": ""fc36c1aa8524316f0b6958d9e00d6d720ace8f33"", ""id"": ""9daa9e445bda2d365acf19abf6c5a189"", ""observed_commit"": ""bae6ac2df15c95ee1e71a3e49b859c0added192d"", ""path"": ""docs/research_program/strengthening/pr190_cas/axes/lean/PR190NormalVorticityAxis.lean"", ""source_id"": ""htt_base""}",49,51,"theorem registeredInteriorW2Positive : 0 < registeredInteriorW2 := by
  norm_num [registeredInteriorW2]
","[""cf5e0540e3ba68dd0bce6efeccbc0d0a""]","{""existing_proof_support_confirmed"": 1}",existing_support_at_exact_declaration,NOT_EVALUATED
role-6b95388466ded315,,PR190NormalVorticity.refutedConstraintCannotPromote,internal_auxiliary,검증 상태·명제 묶음·유한 타입 개수를 표현하는 내부 논리 보조정리다. 선언 본문의 대상은 새로운 물리 정리의 전체 범위가 아니다.,"{""content_id"": ""e9aecffac4f2a8012e14f0aa7cdaf28816e2bbb3a79d40b46bd268a8603314d2:ad208a43"", ""git_blob"": ""fc36c1aa8524316f0b6958d9e00d6d720ace8f33"", ""id"": ""9daa9e445bda2d365acf19abf6c5a189"", ""observed_commit"": ""bae6ac2df15c95ee1e71a3e49b859c0added192d"", ""path"": ""docs/research_program/strengthening/pr190_cas/axes/lean/PR190NormalVorticityAxis.lean"", ""source_id"": ""htt_base""}",57,63,"theorem refutedConstraintCannotPromote
    (constraint localClaim globalClaim : Prop)
    (hConstraint : ¬ constraint) :
    ¬ (constraint ∧ localClaim ∧ globalClaim) := by
  intro h
  exact hConstraint h.1
","[""618039ba02758f75d5d8e1c14a67e232""]","{""existing_proof_support_confirmed"": 1}",existing_support_at_exact_declaration,NOT_EVALUATED
role-7f78de30ea2fd284,,PR190NormalVorticity.axisProofBundle,internal_auxiliary,검증 상태·명제 묶음·유한 타입 개수를 표현하는 내부 논리 보조정리다. 선언 본문의 대상은 새로운 물리 정리의 전체 범위가 아니다.,"{""content_id"": ""e9aecffac4f2a8012e14f0aa7cdaf28816e2bbb3a79d40b46bd268a8603314d2:ad208a43"", ""git_blob"": ""fc36c1aa8524316f0b6958d9e00d6d720ace8f33"", ""id"": ""9daa9e445bda2d365acf19abf6c5a189"", ""observed_commit"": ""bae6ac2df15c95ee1e71a3e49b859c0added192d"", ""path"": ""docs/research_program/strengthening/pr190_cas/axes/lean/PR190NormalVorticityAxis.lean"", ""source_id"": ""htt_base""}",74,83,"theorem axisProofBundle : AxisProofBundle := by
  constructor
  · exact normalSpatialVorticityZero
  · exact normalW2Zero
  · exact registeredLowerW2Positive
  · exact lowerEndpointSameFrameContradiction
  · exact registeredInteriorW2Positive
  · exact interiorEndpointSameFrameContradiction
  · exact refutedConstraintCannotPromote
","[""82f85631e217d5d189a4f16ac454330c""]","{""existing_proof_support_confirmed"": 1}",existing_support_at_exact_declaration,NOT_EVALUATED
role-9122c8dc857ac1c9,,PR270PillarT.Vec3.extensionality,internal_auxiliary,"상위 증명에서 사용하는 행렬·벡터 대수, 유한 최댓값, 형 변환·순열의 기초 보조정리다. 선언과 같은 파일의 사용 문맥을 읽어 역할을 확인했다.","{""content_id"": ""c38a5cfe77821baa037990b8459f90b0290cb3d0f504e9e1c794f9dc62829603:ad208a43"", ""git_blob"": ""d4687eb5242a9e7c19331f5e0b0453a763d6e10d"", ""id"": ""96131de905a0686162248d4408529fe6"", ""observed_commit"": ""f2e7059d96cf36d8e74be23adea757bac8ca62cd"", ""path"": ""docs/research_program/vector_tensor/cas/axes/lean/PR270PillarTAxis.lean"", ""source_id"": ""htt_base""}",43,49,"theorem Vec3.extensionality {u v : Vec3}
    (hx : u.x = v.x) (hy : u.y = v.y) (hz : u.z = v.z) : u = v := by
  cases u
  cases v
  simp_all

@[ext]","[""c13dfac898ca749fa37a2d2e4b131a93""]","{""existing_proof_support_confirmed"": 1}",existing_support_at_exact_declaration,NOT_EVALUATED
role-49cd275c7bebcb32,,PR270PillarT.Vec3.extensionality,internal_auxiliary,"상위 증명에서 사용하는 행렬·벡터 대수, 유한 최댓값, 형 변환·순열의 기초 보조정리다. 선언과 같은 파일의 사용 문맥을 읽어 역할을 확인했다.","{""content_id"": ""1060279ad973f754c85a9e5413d269b269facc6dea4b2f09cee8d0e3e73b872c:ad208a43"", ""git_blob"": ""16281a0301c07d5835b4d656058a2ab7493e6979"", ""id"": ""b6814a7f8ae56641354cefc574e36df7"", ""observed_commit"": ""f8370a440ba1aa395995d62153977b64eb589ee0"", ""path"": ""docs/research_program/vector_tensor/cas/axes/lean/PR270PillarTAxis.lean"", ""source_id"": ""htt_base""}",44,49,"theorem Vec3.extensionality {u v : Vec3}
    (hx : u.x = v.x) (hy : u.y = v.y) (hz : u.z = v.z) : u = v := by
  cases u
  cases v
  grind
","[""0a9e1210e511475656496e95b483b0e5""]","{""existing_proof_support_confirmed"": 1}",existing_support_at_exact_declaration,NOT_EVALUATED
role-19d44973006455ca,,PR270PillarT.Mat3.extensionality,internal_auxiliary,"상위 증명에서 사용하는 행렬·벡터 대수, 유한 최댓값, 형 변환·순열의 기초 보조정리다. 선언과 같은 파일의 사용 문맥을 읽어 역할을 확인했다.","{""content_id"": ""c38a5cfe77821baa037990b8459f90b0290cb3d0f504e9e1c794f9dc62829603:ad208a43"", ""git_blob"": ""d4687eb5242a9e7c19331f5e0b0453a763d6e10d"", ""id"": ""96131de905a0686162248d4408529fe6"", ""observed_commit"": ""f2e7059d96cf36d8e74be23adea757bac8ca62cd"", ""path"": ""docs/research_program/vector_tensor/cas/axes/lean/PR270PillarTAxis.lean"", ""source_id"": ""htt_base""}",50,59,"theorem Mat3.extensionality {A B : Mat3}
    (h00 : A.m00 = B.m00) (h01 : A.m01 = B.m01)
    (h02 : A.m02 = B.m02) (h10 : A.m10 = B.m10)
    (h11 : A.m11 = B.m11) (h12 : A.m12 = B.m12)
    (h20 : A.m20 = B.m20) (h21 : A.m21 = B.m21)
    (h22 : A.m22 = B.m22) : A = B := by
  cases A
  cases B
  simp_all
","[""6bba02acf901de45f8b7880d578542de""]","{""existing_proof_support_confirmed"": 1}",existing_support_at_exact_declaration,NOT_EVALUATED
role-d696e5d9eee8b5cc,,PR270PillarT.Mat3.extensionality,internal_auxiliary,"상위 증명에서 사용하는 행렬·벡터 대수, 유한 최댓값, 형 변환·순열의 기초 보조정리다. 선언과 같은 파일의 사용 문맥을 읽어 역할을 확인했다.","{""content_id"": ""1060279ad973f754c85a9e5413d269b269facc6dea4b2f09cee8d0e3e73b872c:ad208a43"", ""git_blob"": ""16281a0301c07d5835b4d656058a2ab7493e6979"", ""id"": ""b6814a7f8ae56641354cefc574e36df7"", ""observed_commit"": ""f8370a440ba1aa395995d62153977b64eb589ee0"", ""path"": ""docs/research_program/vector_tensor/cas/axes/lean/PR270PillarTAxis.lean"", ""source_id"": ""htt_base""}",50,59,"theorem Mat3.extensionality {A B : Mat3}
    (h00 : A.m00 = B.m00) (h01 : A.m01 = B.m01)
    (h02 : A.m02 = B.m02) (h10 : A.m10 = B.m10)
    (h11 : A.m11 = B.m11) (h12 : A.m12 = B.m12)
    (h20 : A.m20 = B.m20) (h21 : A.m21 = B.m21)
    (h22 : A.m22 = B.m22) : A = B := by
  cases A
  cases B
  grind
","[""b8ed2570c8a81ba0eeb7afab2306ab01""]","{""existing_proof_support_confirmed"": 1}",existing_support_at_exact_declaration,NOT_EVALUATED
role-4a1fc884e18cd9d2,,PR270PillarT.mm_assoc,internal_auxiliary,"상위 증명에서 사용하는 행렬·벡터 대수, 유한 최댓값, 형 변환·순열의 기초 보조정리다. 선언과 같은 파일의 사용 문맥을 읽어 역할을 확인했다.","{""content_id"": ""c38a5cfe77821baa037990b8459f90b0290cb3d0f504e9e1c794f9dc62829603:ad208a43"", ""git_blob"": ""d4687eb5242a9e7c19331f5e0b0453a763d6e10d"", ""id"": ""96131de905a0686162248d4408529fe6"", ""observed_commit"": ""f2e7059d96cf36d8e74be23adea757bac8ca62cd"", ""path"": ""docs/research_program/vector_tensor/cas/axes/lean/PR270PillarTAxis.lean"", ""source_id"": ""htt_base""}",141,143,"theorem mm_assoc (A B C : Mat3) : mm (mm A B) C = mm A (mm B C) := by
  apply Mat3.extensionality <;> simp [mm] <;> ring
","[""f0d64adf2896eaa3bf4bb6a192cc385f""]","{""existing_proof_support_confirmed"": 1}",existing_support_at_exact_declaration,NOT_EVALUATED
role-ca9f9390cfe0bcd3,,PR270PillarT.mm_ident_right,internal_auxiliary,"상위 증명에서 사용하는 행렬·벡터 대수, 유한 최댓값, 형 변환·순열의 기초 보조정리다. 선언과 같은 파일의 사용 문맥을 읽어 역할을 확인했다.","{""content_id"": ""c38a5cfe77821baa037990b8459f90b0290cb3d0f504e9e1c794f9dc62829603:ad208a43"", ""git_blob"": ""d4687eb5242a9e7c19331f5e0b0453a763d6e10d"", ""id"": ""96131de905a0686162248d4408529fe6"", ""observed_commit"": ""f2e7059d96cf36d8e74be23adea757bac8ca62cd"", ""path"": ""docs/research_program/vector_tensor/cas/axes/lean/PR270PillarTAxis.lean"", ""source_id"": ""htt_base""}",144,146,"theorem mm_ident_right (A : Mat3) : mm A ident = A := by
  apply Mat3.extensionality <;> simp [mm, ident]
","[""f2b72c4a0b85af2744bc9fc4d89447ff""]","{""existing_proof_support_confirmed"": 1}",existing_support_at_exact_declaration,NOT_EVALUATED
role-5d649fc06b85ca5c,,PR270PillarT.mm_add_right,internal_auxiliary,"상위 증명에서 사용하는 행렬·벡터 대수, 유한 최댓값, 형 변환·순열의 기초 보조정리다. 선언과 같은 파일의 사용 문맥을 읽어 역할을 확인했다.","{""content_id"": ""c38a5cfe77821baa037990b8459f90b0290cb3d0f504e9e1c794f9dc62829603:ad208a43"", ""git_blob"": ""d4687eb5242a9e7c19331f5e0b0453a763d6e10d"", ""id"": ""96131de905a0686162248d4408529fe6"", ""observed_commit"": ""f2e7059d96cf36d8e74be23adea757bac8ca62cd"", ""path"": ""docs/research_program/vector_tensor/cas/axes/lean/PR270PillarTAxis.lean"", ""source_id"": ""htt_base""}",147,150,"theorem mm_add_right (A B C : Mat3) :
    mm A (madd B C) = madd (mm A B) (mm A C) := by
  apply Mat3.extensionality <;> simp [mm, madd] <;> ring
","[""87c44d8863450c637dd65ec481d1cde4""]","{""existing_proof_support_confirmed"": 1}",existing_support_at_exact_declaration,NOT_EVALUATED
